latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
52.54833,13.407822,38.0,0,GMT,GMT

time,temperature_2m (°C),cloud_cover (%),cloud_cover_low (%),cloud_cover_mid (%),cloud_cover_high (%),is_day (),sunshine_duration (s),shortwave_radiation_instant (W/m²),direct_radiation_instant (W/m²),direct_normal_irradiance_instant (W/m²)
2022-04-28T18:00,13.8,78,43,66,0,1,309.55,20.2,4.1,47.4
2022-04-28T19:00,11.7,0,0,0,0,0,0.00,0.0,0.0,0.0
2022-04-28T20:00,10.2,0,0,0,0,0,0.00,0.0,0.0,0.0
2022-04-28T21:00,8.3,1,0,1,0,0,0.00,0.0,0.0,0.0
2022-04-28T22:00,6.9,0,0,0,0,0,0.00,0.0,0.0,0.0
2022-04-28T23:00,6.9,0,0,0,0,0,0.00,0.0,0.0,0.0
2022-04-29T00:00,6.1,0,0,0,0,0,0.00,0.0,0.0,0.0
2022-04-29T01:00,7.3,2,2,0,0,0,0.00,0.0,0.0,0.0
2022-04-29T02:00,3.6,4,5,0,0,0,0.00,0.0,0.0,0.0
2022-04-29T03:00,2.9,1,0,0,3,0,0.00,0.0,0.0,0.0
2022-04-29T04:00,3.9,0,0,0,0,1,0.00,6.7,0.0,0.0
2022-04-29T05:00,6.0,13,0,0,42,1,2731.46,112.7,57.2,303.2
2022-04-29T06:00,9.5,29,0,0,96,1,3600.00,261.1,171.0,500.8
2022-04-29T07:00,12.4,29,0,0,98,1,3600.00,411.7,287.7,593.6
2022-04-29T08:00,14.1,29,0,0,98,1,3600.00,547.8,392.5,645.4
2022-04-29T09:00,15.3,24,0,0,79,1,3600.00,676.4,536.4,762.0
2022-04-29T10:00,16.3,30,0,0,100,1,3600.00,749.9,589.2,769.9
2022-04-29T11:00,17.0,28,0,0,93,1,3600.00,774.8,605.1,768.0
2022-04-29T12:00,17.0,4,0,0,15,1,3600.00,769.9,632.1,820.4
2022-04-29T13:00,18.0,24,0,0,79,1,3600.00,717.5,613.1,858.5
2022-04-29T14:00,18.4,51,3,30,100,1,3600.00,610.5,508.4,816.5
2022-04-29T15:00,18.4,87,0,100,89,1,3600.00,450.2,349.7,695.9
2022-04-29T16:00,18.2,78,0,81,98,1,3600.00,296.2,193.6,535.2
2022-04-29T17:00,17.4,44,0,23,100,1,3600.00,153.2,93.1,443.5
2022-04-29T18:00,14.8,38,0,17,92,1,3235.45,32.8,13.4,153.3
2022-04-29T19:00,12.4,49,0,31,100,0,0.00,0.0,0.0,0.0
2022-04-29T20:00,12.4,59,0,48,100,0,0.00,0.0,0.0,0.0
2022-04-29T21:00,12.5,78,0,80,100,0,0.00,0.0,0.0,0.0
2022-04-29T22:00,11.6,80,0,83,100,0,0.00,0.0,0.0,0.0
2022-04-29T23:00,10.1,61,0,52,100,0,0.00,0.0,0.0,0.0
2022-04-30T00:00,10.2,30,0,2,97,0,0.00,0.0,0.0,0.0
2022-04-30T01:00,9.1,39,0,16,97,0,0.00,0.0,0.0,0.0
2022-04-30T02:00,8.0,34,0,6,100,0,0.00,0.0,0.0,0.0
2022-04-30T03:00,9.4,59,0,49,99,0,0.00,0.0,0.0,0.0
2022-04-30T04:00,7.0,86,0,93,100,1,0.00,6.3,0.0,0.0
2022-04-30T05:00,8.8,55,0,43,97,1,0.00,86.0,6.6,34.3
2022-04-30T06:00,10.7,30,0,0,100,1,3600.00,226.7,98.6,285.2
2022-04-30T07:00,12.7,30,0,0,100,1,3600.00,418.0,303.6,621.2
2022-04-30T08:00,14.7,30,0,0,100,1,3600.00,538.4,370.0,604.6
2022-04-30T09:00,16.4,34,0,6,100,1,3600.00,625.8,402.6,569.1
2022-04-30T10:00,17.6,33,0,5,100,1,3600.00,654.3,364.0,473.5
2022-04-30T11:00,18.4,32,0,3,100,1,3600.00,666.7,349.5,441.7
2022-04-30T12:00,18.1,69,0,65,100,1,3600.00,603.5,285.5,369.0
2022-04-30T13:00,18.6,90,1,99,100,1,3600.00,552.8,320.0,446.1
2022-04-30T14:00,18.6,72,0,72,95,1,3600.00,401.0,194.0,309.9
2022-04-30T15:00,18.5,64,0,96,20,1,3600.00,349.1,191.5,378.5
2022-04-30T16:00,18.0,60,0,100,1,1,3600.00,222.3,127.1,347.9
2022-04-30T17:00,16.7,32,6,45,0,1,3600.00,117.9,62.6,293.1
2022-04-30T18:00,15.4,24,5,33,0,1,2800.55,26.0,10.3,118.1
2022-04-30T19:00,13.5,12,0,12,17,0,0.00,0.0,0.0,0.0
2022-04-30T20:00,11.8,10,0,15,2,0,0.00,0.0,0.0,0.0
2022-04-30T21:00,10.6,59,0,89,20,0,0.00,0.0,0.0,0.0
2022-04-30T22:00,10.2,2,0,0,6,0,0.00,0.0,0.0,0.0
2022-04-30T23:00,9.0,14,0,14,17,0,0.00,0.0,0.0,0.0
2022-05-01T00:00,8.4,56,0,51,85,0,0.00,0.0,0.0,0.0
2022-05-01T01:00,8.4,31,0,52,0,0,0.00,0.0,0.0,0.0
2022-05-01T02:00,7.9,9,0,15,0,0,0.00,0.0,0.0,0.0
2022-05-01T03:00,8.2,39,0,55,21,0,0.00,0.0,0.0,0.0
2022-05-01T04:00,8.7,64,0,100,14,1,0.00,5.9,0.0,0.0
2022-05-01T05:00,9.4,64,0,99,14,1,1078.65,86.4,22.8,115.5
2022-05-01T06:00,10.8,53,1,81,10,1,3600.00,227.2,109.8,313.6
2022-05-01T07:00,12.6,29,1,47,0,1,3600.00,363.7,215.6,437.8
2022-05-01T08:00,13.8,40,0,67,0,1,3600.00,502.6,319.9,519.6
2022-05-01T09:00,14.9,22,6,25,5,1,3600.00,619.1,413.1,581.0
2022-05-01T10:00,15.5,52,9,68,11,1,3600.00,583.7,303.8,393.5
2022-05-01T11:00,16.4,47,2,76,0,1,3600.00,712.0,490.8,617.9
2022-05-01T12:00,13.4,61,1,100,0,1,3600.00,547.4,327.9,422.1
2022-05-01T13:00,13.9,62,2,100,0,1,0.00,177.3,0.0,0.0
2022-05-01T14:00,14.0,60,1,98,0,1,0.00,117.0,0.0,0.0
2022-05-01T15:00,14.6,32,0,45,15,1,1087.90,198.7,49.0,96.3
2022-05-01T16:00,14.9,62,5,45,100,1,3600.00,311.5,223.6,606.3
2022-05-01T17:00,14.2,90,2,97,100,1,3600.00,136.2,61.4,282.7
2022-05-01T18:00,13.5,73,4,65,100,1,0.00,21.3,0.5,5.3
2022-05-01T19:00,11.7,40,0,18,97,0,0.00,0.0,0.0,0.0
2022-05-01T20:00,10.4,66,14,40,98,0,0.00,0.0,0.0,0.0
2022-05-01T21:00,10.3,99,30,71,99,0,0.00,0.0,0.0,0.0
2022-05-01T22:00,9.3,63,0,55,100,0,0.00,0.0,0.0,0.0
2022-05-01T23:00,8.9,88,2,100,89,0,0.00,0.0,0.0,0.0
2022-05-02T00:00,8.3,84,5,83,99,0,0.00,0.0,0.0,0.0
2022-05-02T01:00,7.7,68,10,97,1,0,0.00,0.0,0.0,0.0
2022-05-02T02:00,7.3,47,12,61,0,0,0.00,0.0,0.0,0.0
2022-05-02T03:00,6.3,60,0,100,0,0,0.00,0.0,0.0,0.0
2022-05-02T04:00,6.9,60,0,100,0,1,0.00,8.6,0.0,0.0
2022-05-02T05:00,8.6,55,0,92,0,1,518.45,85.2,17.7,87.6
2022-05-02T06:00,10.4,49,2,78,0,1,3600.00,218.7,96.6,273.0
2022-05-02T07:00,12.8,17,0,16,25,1,3600.00,393.4,253.7,511.1
2022-05-02T08:00,14.6,8,0,4,17,1,3600.00,530.9,386.0,623.3
2022-05-02T09:00,15.8,7,0,0,22,1,3600.00,681.8,561.2,785.6
2022-05-02T10:00,16.8,4,4,0,0,1,3600.00,771.1,658.1,849.0
2022-05-02T11:00,18.2,100,100,100,0,1,3600.00,781.6,656.4,823.1
2022-05-02T12:00,18.3,54,21,58,0,1,3600.00,501.2,193.0,247.4
2022-05-02T13:00,18.5,24,11,23,0,1,3600.00,548.3,377.6,521.9
2022-05-02T14:00,18.8,46,33,27,0,1,3600.00,481.2,337.2,533.3
2022-05-02T15:00,18.6,36,6,51,0,1,3600.00,353.2,234.6,457.7
2022-05-02T16:00,18.1,74,16,100,0,1,3600.00,238.2,133.4,358.3
2022-05-02T17:00,16.9,7,8,0,0,1,1834.77,90.7,26.8,121.2
2022-05-02T18:00,15.8,2,0,3,0,1,3241.58,35.4,12.0,137.1
2022-05-02T19:00,12.7,7,4,5,0,0,0.00,0.0,0.0,0.0
2022-05-02T20:00,11.9,4,0,4,7,0,0.00,0.0,0.0,0.0
2022-05-02T21:00,10.9,7,2,8,0,0,0.00,0.0,0.0,0.0
2022-05-02T22:00,9.3,15,4,19,0,0,0.00,0.0,0.0,0.0
2022-05-02T23:00,8.5,14,6,15,0,0,0.00,0.0,0.0,0.0
2022-05-03T00:00,9.4,51,11,69,0,0,0.00,0.0,0.0,0.0
2022-05-03T01:00,7.6,27,9,31,0,0,0.00,0.0,0.0,0.0
2022-05-03T02:00,7.1,21,19,6,2,0,0.00,0.0,0.0,0.0
2022-05-03T03:00,6.7,47,14,7,100,0,0.00,0.0,0.0,0.0
2022-05-03T04:00,6.8,45,11,12,94,1,0.00,11.0,0.0,0.0
2022-05-03T05:00,8.4,25,2,20,38,1,3164.00,114.2,42.8,207.9
2022-05-03T06:00,10.4,9,0,15,1,1,3600.00,263.6,163.5,456.8
2022-05-03T07:00,12.5,3,3,1,0,1,3600.00,394.0,246.4,492.6
2022-05-03T08:00,14.2,16,0,3,46,1,3600.00,584.7,473.0,759.5
2022-05-03T09:00,15.4,21,0,1,69,1,3600.00,700.7,590.8,823.2
2022-05-03T10:00,16.4,18,0,0,60,1,3600.00,766.8,649.7,834.7
2022-05-03T11:00,17.3,0,0,0,0,1,3600.00,814.9,704.8,880.4
2022-05-03T12:00,17.9,1,0,0,4,1,3600.00,789.7,661.7,845.2
2022-05-03T13:00,18.5,71,11,100,3,1,3600.00,673.9,534.9,736.2
2022-05-03T14:00,16.8,100,100,100,0,1,832.55,271.4,55.8,87.8
2022-05-03T15:00,16.6,78,58,43,0,1,173.32,239.2,33.9,65.8
2022-05-03T16:00,16.2,51,47,15,0,1,3600.00,257.1,140.3,373.6
2022-05-03T17:00,15.4,24,6,6,51,1,3600.00,123.3,59.0,262.8
2022-05-03T18:00,14.0,33,1,4,98,1,3600.00,44.8,23.1,265.2
2022-05-03T19:00,12.1,42,14,1,95,0,0.00,0.0,0.0,0.0
2022-05-03T20:00,10.8,42,13,1,98,0,0.00,0.0,0.0,0.0
2022-05-03T21:00,9.6,59,24,15,95,0,0.00,0.0,0.0,0.0
2022-05-03T22:00,9.0,41,23,8,52,0,0.00,0.0,0.0,0.0
2022-05-03T23:00,8.2,7,7,1,0,0,0.00,0.0,0.0,0.0
2022-05-04T00:00,8.0,2,1,2,0,0,0.00,0.0,0.0,0.0
2022-05-04T01:00,7.6,7,6,3,0,0,0.00,0.0,0.0,0.0
2022-05-04T02:00,7.2,90,99,2,0,0,0.00,0.0,0.0,0.0
2022-05-04T03:00,7.1,96,99,6,12,0,0.00,0.0,0.0,0.0
2022-05-04T04:00,8.8,100,100,11,15,1,0.00,10.8,0.0,0.0
2022-05-04T05:00,9.6,34,27,16,0,1,0.00,81.5,9.4,44.8
2022-05-04T06:00,11.2,46,39,19,0,1,3600.00,194.5,73.3,202.5
2022-05-04T07:00,13.0,32,21,22,0,1,3600.00,328.4,166.0,329.4
2022-05-04T08:00,14.8,50,19,55,0,1,3600.00,481.5,298.2,476.1
2022-05-04T09:00,16.2,17,10,14,0,1,3600.00,570.3,361.4,501.3
2022-05-04T10:00,17.4,82,27,97,0,1,3600.00,601.9,386.4,494.5
2022-05-04T11:00,18.0,73,58,35,0,1,3600.00,561.4,357.4,444.8
2022-05-04T12:00,17.9,20,6,25,0,1,3600.00,554.4,360.4,458.6
2022-05-04T13:00,19.0,52,17,62,0,1,3600.00,549.4,352.9,483.7
2022-05-04T14:00,19.1,30,9,36,0,1,3600.00,418.4,263.1,412.1
2022-05-04T15:00,19.2,35,9,33,23,1,3600.00,376.1,267.1,514.8
2022-05-04T16:00,19.2,41,9,54,1,1,3600.00,278.5,191.0,504.1
2022-05-04T17:00,18.4,73,11,100,10,1,3527.41,104.3,40.5,177.6
2022-05-04T18:00,15.8,80,18,100,13,1,565.78,23.7,6.1,69.5
2022-05-04T19:00,14.4,59,6,87,6,0,0.00,0.0,0.0,0.0
2022-05-04T20:00,14.3,68,10,98,0,0,0.00,0.0,0.0,0.0
2022-05-04T21:00,13.6,41,0,37,63,0,0.00,0.0,0.0,0.0
2022-05-04T22:00,12.7,71,17,50,85,0,0.00,0.0,0.0,0.0
2022-05-04T23:00,11.7,100,15,100,89,0,0.00,0.0,0.0,0.0
2022-05-05T00:00,10.9,67,0,91,41,0,0.00,0.0,0.0,0.0
2022-05-05T01:00,10.2,45,0,70,11,0,0.00,0.0,0.0,0.0
2022-05-05T02:00,10.1,84,0,100,79,0,0.00,0.0,0.0,0.0
2022-05-05T03:00,9.9,88,0,99,96,0,0.00,0.0,0.0,0.0
2022-05-05T04:00,9.9,100,22,100,100,1,0.00,2.6,0.0,0.0
2022-05-05T05:00,10.2,87,1,100,88,1,0.00,37.2,0.0,0.0
2022-05-05T06:00,11.1,84,3,96,80,1,887.12,144.8,32.7,89.6
2022-05-05T07:00,12.5,20,4,21,12,1,3600.00,350.0,179.6,354.1
2022-05-05T08:00,14.5,44,44,0,16,1,3600.00,549.6,400.6,636.3
2022-05-05T09:00,15.9,66,67,9,0,1,3600.00,640.4,469.9,649.0
2022-05-05T10:00,16.5,32,24,11,12,1,3600.00,575.9,309.7,394.8
2022-05-05T11:00,17.0,27,15,19,6,1,3600.00,641.1,445.2,552.1
2022-05-05T12:00,17.9,54,29,43,7,1,3600.00,705.1,545.5,691.6
2022-05-05T13:00,18.3,36,21,27,3,1,3600.00,543.8,357.7,488.4
2022-05-05T14:00,18.4,54,19,11,100,1,3600.00,507.8,352.5,549.5
2022-05-05T15:00,17.8,63,32,23,67,1,3600.00,351.4,186.0,356.2
2022-05-05T16:00,17.9,42,1,19,100,1,3600.00,285.7,177.0,463.0
2022-05-05T17:00,17.2,55,7,31,100,1,3600.00,126.6,46.7,201.6
2022-05-05T18:00,16.2,47,14,17,82,1,1857.86,39.3,9.8,112.8
2022-05-05T19:00,14.3,30,2,1,91,0,0.00,0.0,0.0,0.0
2022-05-05T20:00,13.1,1,0,2,0,0,0.00,0.0,0.0,0.0
2022-05-05T21:00,12.0,27,0,1,88,0,0.00,0.0,0.0,0.0
2022-05-05T22:00,10.6,30,0,0,100,0,0.00,0.0,0.0,0.0
2022-05-05T23:00,9.3,30,0,0,100,0,0.00,0.0,0.0,0.0
2022-05-06T00:00,8.9,29,0,0,95,0,0.00,0.0,0.0,0.0
2022-05-06T01:00,6.8,21,0,1,69,0,0.00,0.0,0.0,0.0
2022-05-06T02:00,8.2,4,2,4,0,0,0.00,0.0,0.0,0.0
2022-05-06T03:00,7.9,7,6,2,0,0,0.00,0.0,0.0,0.0
2022-05-06T04:00,6.1,7,8,0,0,1,0.00,18.1,2.6,29.7
2022-05-06T05:00,8.5,10,8,5,0,1,3470.38,131.8,67.5,309.4
2022-05-06T06:00,11.3,0,0,0,0,1,3600.00,280.0,185.8,503.2
2022-05-06T07:00,13.7,7,0,0,22,1,3600.00,439.8,332.2,650.3
2022-05-06T08:00,15.3,8,1,0,23,1,3600.00,584.5,470.9,744.1
2022-05-06T09:00,17.1,50,55,1,0,1,3600.00,683.8,549.6,755.8
2022-05-06T10:00,17.8,100,100,87,0,1,3600.00,616.1,417.3,530.0
2022-05-06T11:00,18.2,64,5,100,0,1,3600.00,542.1,283.7,350.5
2022-05-06T12:00,18.9,62,34,51,3,1,1633.43,377.2,90.6,114.4
2022-05-06T13:00,19.4,89,32,100,0,1,3600.00,518.9,302.2,410.9
2022-05-06T14:00,19.0,64,4,100,0,1,3600.00,336.8,159.1,246.9
2022-05-06T15:00,18.7,68,37,58,0,1,0.00,184.3,22.4,42.6
2022-05-06T16:00,18.7,100,57,100,0,1,3600.00,193.3,81.0,210.2
2022-05-06T17:00,18.3,74,17,98,0,1,3600.00,124.1,50.7,215.5
2022-05-06T18:00,16.8,1,0,2,0,1,1774.54,31.2,10.0,115.3
2022-05-06T19:00,16.9,15,0,25,0,0,0.00,0.0,0.0,0.0
2022-05-06T20:00,16.1,5,0,9,0,0,0.00,0.0,0.0,0.0
2022-05-06T21:00,15.2,4,0,7,0,0,0.00,0.0,0.0,0.0
2022-05-06T22:00,12.5,11,0,18,0,0,0.00,0.0,0.0,0.0
2022-05-06T23:00,10.3,14,0,24,0,0,0.00,0.0,0.0,0.0
2022-05-07T00:00,9.9,13,0,22,0,0,0.00,0.0,0.0,0.0
2022-05-07T01:00,9.1,17,3,24,0,0,0.00,0.0,0.0,0.0
2022-05-07T02:00,8.7,24,4,34,0,0,0.00,0.0,0.0,0.0
2022-05-07T03:00,8.7,15,5,18,0,0,0.00,0.0,0.0,0.0
2022-05-07T04:00,8.7,16,6,18,0,1,0.00,17.9,5.1,58.5
2022-05-07T05:00,11.2,22,10,22,0,1,3569.96,132.0,65.3,294.2
2022-05-07T06:00,13.8,16,11,10,0,1,3600.00,275.4,171.5,460.0
2022-05-07T07:00,16.7,24,12,19,7,1,3600.00,439.2,329.4,640.7
2022-05-07T08:00,19.3,1,0,1,0,1,3600.00,586.3,472.8,743.3
2022-05-07T09:00,20.4,4,1,6,0,1,3600.00,684.6,551.5,755.3
2022-05-07T10:00,21.4,5,3,4,0,1,3600.00,773.3,654.3,827.9
2022-05-07T11:00,22.0,49,29,38,0,1,3600.00,785.4,657.2,809.1
2022-05-07T12:00,20.8,71,19,81,17,1,3600.00,634.2,428.4,539.3
2022-05-07T13:00,19.8,19,0,15,34,1,3600.00,455.7,233.1,315.8
2022-05-07T14:00,20.8,23,2,14,43,1,3600.00,521.3,376.1,580.8
2022-05-07T15:00,21.4,32,1,2,100,1,3600.00,487.1,393.1,744.1
2022-05-07T16:00,21.0,58,23,12,100,1,3600.00,275.6,128.5,330.5
2022-05-07T17:00,20.0,62,15,30,100,1,1063.23,114.7,22.8,95.4
2022-05-07T18:00,18.3,66,18,33,99,1,591.70,30.8,7.0,79.7
2022-05-07T19:00,16.9,61,26,50,26,0,0.00,0.0,0.0,0.0
2022-05-07T20:00,15.8,16,0,26,0,0,0.00,0.0,0.0,0.0
2022-05-07T21:00,14.2,12,3,15,0,0,0.00,0.0,0.0,0.0
2022-05-07T22:00,12.7,12,10,5,0,0,0.00,0.0,0.0,0.0
2022-05-07T23:00,11.7,14,12,6,0,0,0.00,0.0,0.0,0.0
2022-05-08T00:00,11.9,78,39,71,0,0,0.00,0.0,0.0,0.0
2022-05-08T01:00,12.4,76,18,100,0,0,0.00,0.0,0.0,0.0
2022-05-08T02:00,12.1,66,7,99,0,0,0.00,0.0,0.0,0.0
2022-05-08T03:00,10.9,22,15,15,0,0,0.00,0.0,0.0,0.0
2022-05-08T04:00,11.1,46,30,28,6,1,0.00,15.1,2.5,28.9
2022-05-08T05:00,11.5,16,9,12,1,1,3600.00,130.8,60.1,266.6
2022-05-08T06:00,12.4,4,0,3,7,1,3600.00,285.9,184.8,490.9
2022-05-08T07:00,13.9,5,0,3,11,1,3600.00,446.8,341.7,660.3
2022-05-08T08:00,15.3,8,1,6,13,1,3600.00,588.1,473.6,740.9
2022-05-08T09:00,16.8,9,3,2,18,1,3600.00,701.4,579.0,789.7
2022-05-08T10:00,17.8,1,1,0,0,1,3600.00,784.6,663.5,836.5
2022-05-08T11:00,18.3,0,0,0,0,1,3600.00,818.6,704.5,864.5
2022-05-08T12:00,18.9,4,0,0,13,1,3600.00,809.6,703.2,882.1
2022-05-08T13:00,19.2,0,0,0,0,1,3600.00,752.3,652.5,880.5
2022-05-08T14:00,19.3,0,0,0,0,1,3600.00,645.3,551.3,847.6
2022-05-08T15:00,19.1,0,0,0,0,1,3600.00,511.7,427.4,804.4
2022-05-08T16:00,18.5,0,0,0,0,1,3600.00,357.3,287.0,732.0
2022-05-08T17:00,17.5,0,0,0,0,1,3600.00,199.7,147.9,610.7
2022-05-08T18:00,16.1,2,0,0,5,1,3600.00,62.2,37.4,408.1
2022-05-08T19:00,13.7,0,0,0,0,0,3.07,0.0,0.0,0.0
2022-05-08T20:00,12.3,0,0,0,0,0,0.00,0.0,0.0,0.0
2022-05-08T21:00,11.0,0,0,0,0,0,0.00,0.0,0.0,0.0
2022-05-08T22:00,10.0,0,0,0,0,0,0.00,0.0,0.0,0.0
2022-05-08T23:00,9.0,0,0,0,0,0,0.00,0.0,0.0,0.0
2022-05-09T00:00,8.5,0,0,0,0,0,0.00,0.0,0.0,0.0
2022-05-09T01:00,7.1,0,0,0,0,0,0.00,0.0,0.0,0.0
2022-05-09T02:00,6.6,0,0,0,0,0,0.00,0.0,0.0,0.0
2022-05-09T03:00,6.3,0,0,0,0,0,0.00,0.0,0.0,0.0
2022-05-09T04:00,6.6,0,0,0,0,1,0.00,24.9,7.5,85.7
2022-05-09T05:00,8.5,0,0,0,0,1,3600.00,147.6,83.5,364.0
2022-05-09T06:00,10.6,0,0,0,0,1,3600.00,303.9,216.7,570.3
2022-05-09T07:00,12.6,5,0,0,17,1,3600.00,463.5,363.2,697.4
2022-05-09T08:00,14.7,4,0,0,12,1,3600.00,607.5,498.6,776.3
2022-05-09T09:00,16.7,8,0,0,27,1,3600.00,720.3,607.5,825.4
2022-05-09T10:00,18.1,4,0,0,14,1,3600.00,793.7,674.7,847.7
2022-05-09T11:00,19.1,0,0,0,0,1,3600.00,825.6,711.6,870.2
2022-05-09T12:00,19.9,0,0,0,0,1,3600.00,806.7,696.4,870.5
2022-05-09T13:00,20.6,0,0,0,0,1,3600.00,747.7,644.0,865.8
2022-05-09T14:00,21.0,0,0,0,0,1,3600.00,642.8,547.8,838.5
2022-05-09T15:00,21.2,22,0,0,73,1,3600.00,507.5,422.4,790.4
2022-05-09T16:00,20.9,26,0,0,88,1,3600.00,353.6,280.7,710.0
2022-05-09T17:00,20.4,1,1,0,0,1,3600.00,198.2,143.1,582.6
2022-05-09T18:00,18.1,0,0,0,0,1,3600.00,62.8,37.0,387.9
2022-05-09T19:00,15.6,0,0,0,0,0,0.00,0.0,0.0,0.0
2022-05-09T20:00,15.0,0,0,0,0,0,0.00,0.0,0.0,0.0
2022-05-09T21:00,14.4,0,0,0,0,0,0.00,0.0,0.0,0.0
2022-05-09T22:00,13.2,0,0,0,0,0,0.00,0.0,0.0,0.0
2022-05-09T23:00,12.3,0,0,0,0,0,0.00,0.0,0.0,0.0
2022-05-10T00:00,12.7,0,0,0,0,0,0.00,0.0,0.0,0.0
2022-05-10T01:00,11.3,0,0,0,0,0,0.00,0.0,0.0,0.0
2022-05-10T02:00,10.5,0,0,0,0,0,0.00,0.0,0.0,0.0
2022-05-10T03:00,9.8,0,0,0,0,0,0.00,0.0,0.0,0.0
2022-05-10T04:00,9.8,28,0,0,94,1,0.00,27.1,7.4,84.8
2022-05-10T05:00,11.5,29,0,0,96,1,3600.00,149.3,81.3,349.0
2022-05-10T06:00,13.9,30,0,0,100,1,3600.00,300.6,206.2,537.9
2022-05-10T07:00,16.6,30,0,0,100,1,3600.00,436.5,292.5,558.3
2022-05-10T08:00,19.6,30,0,0,100,1,3600.00,573.0,410.3,635.8
2022-05-10T09:00,22.1,30,0,0,100,1,3600.00,652.0,423.3,572.9
2022-05-10T10:00,23.6,30,0,0,100,1,3600.00,729.4,516.3,646.5
2022-05-10T11:00,24.7,30,0,0,100,1,3600.00,774.1,562.2,685.3
2022-05-10T12:00,25.2,51,0,35,100,1,3600.00,748.6,531.9,662.8
2022-05-10T13:00,26.0,67,0,61,100,1,3600.00,466.5,171.8,230.2
2022-05-10T14:00,25.7,90,0,100,100,1,2120.55,326.2,85.7,130.7
2022-05-10T15:00,25.9,58,0,47,100,1,3600.00,323.1,149.9,278.9
2022-05-10T16:00,25.8,77,0,78,100,1,3600.00,259.0,96.0,240.8
2022-05-10T17:00,24.9,33,0,26,59,1,0.00,87.5,7.7,30.8
2022-05-10T18:00,23.4,30,0,27,45,1,3600.00,57.6,23.9,241.9
2022-05-10T19:00,19.5,28,0,28,38,0,0.00,0.0,0.0,0.0
2022-05-10T20:00,20.0,60,0,100,0,0,0.00,0.0,0.0,0.0
2022-05-10T21:00,20.5,66,0,98,23,0,0.00,0.0,0.0,0.0
2022-05-10T22:00,19.7,63,0,100,9,0,0.00,0.0,0.0,0.0
2022-05-10T23:00,19.5,60,0,100,0,0,0.00,0.0,0.0,0.0
2022-05-11T00:00,18.1,82,0,90,92,0,0.00,0.0,0.0,0.0
2022-05-11T01:00,16.6,90,0,100,100,0,0.00,0.0,0.0,0.0
2022-05-11T02:00,16.3,90,0,100,100,0,0.00,0.0,0.0,0.0
2022-05-11T03:00,15.9,90,0,100,100,0,0.00,0.0,0.0,0.0
2022-05-11T04:00,15.2,100,12,100,100,1,0.00,4.9,0.0,0.0
2022-05-11T05:00,15.0,100,18,100,100,1,0.00,29.3,0.0,0.0
2022-05-11T06:00,15.7,90,0,100,100,1,0.00,106.6,0.0,0.0
2022-05-11T07:00,16.7,96,7,100,98,1,0.00,169.1,31.1,58.9
2022-05-11T08:00,17.6,84,0,94,92,1,0.00,190.2,22.0,33.9
2022-05-11T09:00,20.9,87,3,99,83,1,3600.00,498.7,163.7,220.8
2022-05-11T10:00,23.4,60,0,100,0,1,3600.00,501.7,169.7,211.7
2022-05-11T11:00,25.7,25,2,39,0,1,3600.00,593.4,251.3,305.4
2022-05-11T12:00,26.7,16,0,26,2,1,3600.00,572.3,424.6,527.3
2022-05-11T13:00,27.2,57,0,48,94,1,3600.00,573.2,390.8,521.6
2022-05-11T14:00,27.4,29,0,39,17,1,3600.00,450.3,320.7,486.8
2022-05-11T15:00,26.8,32,0,21,64,1,3600.00,338.5,232.6,430.5
2022-05-11T16:00,27.2,33,0,26,57,1,3600.00,320.6,239.8,597.1
2022-05-11T17:00,26.3,56,0,49,88,1,3600.00,168.0,114.0,451.9
2022-05-11T18:00,24.4,75,0,76,97,1,2265.36,44.6,13.9,135.5
2022-05-11T19:00,23.2,50,0,38,89,0,0.00,0.0,0.0,0.0
2022-05-11T20:00,20.9,69,0,65,100,0,0.00,0.0,0.0,0.0
2022-05-11T21:00,19.6,71,2,65,100,0,0.00,0.0,0.0,0.0
2022-05-11T22:00,18.0,64,5,62,76,0,0.00,0.0,0.0,0.0
2022-05-11T23:00,17.4,46,2,29,89,0,0.00,0.0,0.0,0.0
2022-05-12T00:00,17.6,44,0,47,54,0,0.00,0.0,0.0,0.0
2022-05-12T01:00,15.3,43,0,51,40,0,0.00,0.0,0.0,0.0
2022-05-12T02:00,15.6,74,33,70,7,0,0.00,0.0,0.0,0.0
2022-05-12T03:00,16.0,100,100,100,0,0,0.00,0.0,0.0,0.0
2022-05-12T04:00,15.4,60,0,100,0,1,0.00,7.3,0.0,0.0
2022-05-12T05:00,15.2,36,22,27,0,1,384.75,61.2,17.5,72.8
2022-05-12T06:00,15.3,12,13,1,0,1,3600.00,285.6,169.4,434.4
2022-05-12T07:00,15.5,3,3,0,0,1,3600.00,416.0,295.3,557.2
2022-05-12T08:00,16.3,8,9,0,0,1,3600.00,599.8,481.2,739.2
2022-05-12T09:00,17.2,15,17,0,0,1,3600.00,715.3,584.6,785.4
2022-05-12T10:00,18.3,43,15,26,45,1,3600.00,781.9,640.2,796.5
2022-05-12T11:00,19.3,40,0,67,0,1,3600.00,762.9,585.3,709.1
2022-05-12T12:00,17.9,68,31,46,41,1,3600.00,677.8,434.4,537.9
2022-05-12T13:00,18.7,96,36,58,97,1,3600.00,557.0,357.2,475.2
