time,cloud_cover (%),cloud_cover_low (%),cloud_cover_mid (%),cloud_cover_high (%),is_day (),shortwave_radiation_instant (W/m²),direct_radiation_instant (W/m²),diffuse_radiation_instant (W/m²),direct_normal_irradiance_instant (W/m²)
2023-02-06T09:00,0,0,0,0,1,165.1,109.5,55.6,511.8
2023-02-06T10:00,1,0,0,2,1,333.2,261.3,71.8,732.1
2023-02-06T11:00,0,0,0,0,1,462.7,385.4,77.3,831.5
2023-02-06T12:00,0,0,0,0,1,542.3,464.2,78.1,882.1
2023-02-06T13:00,0,0,0,0,1,566.3,489.9,76.5,905.5
2023-02-06T14:00,0,0,0,0,1,525.9,453.9,72.0,895.9
2023-02-06T15:00,0,0,0,0,1,432.1,366.8,65.2,861.6
2023-02-06T16:00,0,0,0,0,1,292.2,238.5,53.6,785.5
2023-02-06T17:00,0,0,0,0,1,127.5,94.3,33.2,634.4
2023-02-06T18:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-06T19:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-06T20:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-06T21:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-06T22:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-06T23:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-07T00:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-07T01:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-07T02:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-07T03:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-07T04:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-07T05:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-07T06:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-07T07:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-07T08:00,0,0,0,0,1,8.6,2.9,5.7,32.8
2023-02-07T09:00,0,0,0,0,1,163.4,106.8,56.6,490.5
2023-02-07T10:00,0,0,0,0,1,328.7,255.8,72.9,708.6
2023-02-07T11:00,0,0,0,0,1,462.3,384.0,78.4,820.9
2023-02-07T12:00,0,0,0,0,1,543.1,464.0,79.1,874.5
2023-02-07T13:00,0,0,0,0,1,566.3,487.9,78.5,894.4
2023-02-07T14:00,0,0,0,0,1,528.0,452.2,75.8,884.6
2023-02-07T15:00,0,0,0,0,1,433.3,366.3,67.1,851.5
2023-02-07T16:00,0,0,0,0,1,294.5,239.9,54.6,779.1
2023-02-07T17:00,2,2,1,0,1,129.9,95.2,34.8,623.1
2023-02-07T18:00,8,6,4,0,0,0.0,0.0,0.0,0.0
2023-02-07T19:00,7,2,9,0,0,0.0,0.0,0.0,0.0
2023-02-07T20:00,7,0,11,0,0,0.0,0.0,0.0,0.0
2023-02-07T21:00,1,0,1,0,0,0.0,0.0,0.0,0.0
2023-02-07T22:00,4,0,7,0,0,0.0,0.0,0.0,0.0
2023-02-07T23:00,64,7,96,0,0,0.0,0.0,0.0,0.0
2023-02-08T00:00,60,0,100,0,0,0.0,0.0,0.0,0.0
2023-02-08T01:00,60,0,100,0,0,0.0,0.0,0.0,0.0
2023-02-08T02:00,49,0,81,0,0,0.0,0.0,0.0,0.0
2023-02-08T03:00,7,0,11,0,0,0.0,0.0,0.0,0.0
2023-02-08T04:00,4,3,2,0,0,0.0,0.0,0.0,0.0
2023-02-08T05:00,9,10,0,0,0,0.0,0.0,0.0,0.0
2023-02-08T06:00,9,9,1,0,0,0.0,0.0,0.0,0.0
2023-02-08T07:00,8,4,8,0,0,0.0,0.0,0.0,0.0
2023-02-08T08:00,43,4,66,0,1,8.3,2.8,5.5,31.8
2023-02-08T09:00,12,1,19,0,1,120.2,49.7,70.5,224.1
2023-02-08T10:00,2,1,1,0,1,307.0,217.0,90.0,594.3
2023-02-08T11:00,11,12,0,0,1,447.4,356.8,90.6,755.8
2023-02-08T12:00,0,0,0,0,1,533.5,444.9,88.6,831.5
2023-02-08T13:00,1,0,1,0,1,563.3,480.8,82.5,874.3
2023-02-08T14:00,51,0,85,0,1,526.3,442.7,83.6,858.5
2023-02-08T15:00,57,0,95,0,1,351.1,210.5,140.6,484.4
2023-02-08T16:00,10,1,16,0,1,255.3,160.0,95.3,512.5
2023-02-08T17:00,0,0,0,0,1,129.1,91.3,37.7,582.5
2023-02-08T18:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-08T19:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-08T20:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-08T21:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-08T22:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-08T23:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-09T00:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-09T01:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-09T02:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-09T03:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-09T04:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-09T05:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-09T06:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-09T07:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-09T08:00,0,0,0,0,1,10.8,2.7,8.1,31.0
2023-02-09T09:00,0,0,0,0,1,171.4,112.7,58.7,499.4
2023-02-09T10:00,0,0,0,0,1,339.5,264.5,75.0,716.1
2023-02-09T11:00,0,0,0,0,1,472.7,393.3,79.3,825.5
2023-02-09T12:00,0,0,0,0,1,554.4,473.2,81.2,876.9
2023-02-09T13:00,0,0,0,0,1,578.4,497.9,80.5,897.9
2023-02-09T14:00,0,0,0,0,1,540.9,465.0,75.9,893.7
2023-02-09T15:00,0,0,0,0,1,445.9,377.8,68.1,860.4
2023-02-09T16:00,0,0,0,0,1,307.3,250.9,56.5,792.6
2023-02-09T17:00,0,0,0,0,1,140.1,104.8,35.4,651.1
2023-02-09T18:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-09T19:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-09T20:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-09T21:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-09T22:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-09T23:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-10T00:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-10T01:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-10T02:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-10T03:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-10T04:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-10T05:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-10T06:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-10T07:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-10T08:00,0,0,0,0,1,13.2,5.3,7.9,60.5
2023-02-10T09:00,0,0,0,0,1,176.0,114.7,61.3,499.5
2023-02-10T10:00,0,0,0,0,1,344.9,267.6,77.3,716.0
2023-02-10T11:00,0,0,0,0,1,478.9,396.3,82.6,824.0
2023-02-10T12:00,0,0,0,0,1,560.5,477.2,83.2,876.9
2023-02-10T13:00,0,0,0,0,1,589.5,509.0,80.5,910.1
2023-02-10T14:00,0,0,0,0,1,552.5,475.7,76.9,906.2
2023-02-10T15:00,0,0,0,0,1,457.2,387.2,70.0,872.8
2023-02-10T16:00,0,0,0,0,1,314.6,257.2,57.4,801.7
2023-02-10T17:00,0,0,0,0,1,145.3,109.0,36.3,660.2
2023-02-10T18:00,0,0,0,0,1,0.0,0.0,0.0,0.0
2023-02-10T19:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-10T20:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-10T21:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-10T22:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-10T23:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-11T00:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-11T01:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-11T02:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-11T03:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-11T04:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-11T05:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-11T06:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-11T07:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-11T08:00,0,0,0,0,1,15.5,5.2,10.3,59.3
2023-02-11T09:00,0,0,0,0,1,182.2,123.0,59.2,525.8
2023-02-11T10:00,0,0,0,0,1,355.1,280.4,74.7,741.6
2023-02-11T11:00,0,0,0,0,1,491.9,410.4,81.4,845.3
2023-02-11T12:00,0,0,0,0,1,574.0,491.8,82.1,895.9
2023-02-11T13:00,0,0,0,0,1,599.5,518.0,81.5,918.6
2023-02-11T14:00,0,0,0,0,1,561.4,484.5,76.9,914.8
2023-02-11T15:00,0,0,0,0,1,464.8,395.7,69.1,882.9
2023-02-11T16:00,0,0,0,0,1,321.1,264.4,56.7,813.0
2023-02-11T17:00,0,0,0,0,1,150.5,113.2,37.3,668.9
2023-02-11T18:00,0,0,0,0,1,0.0,0.0,0.0,0.0
2023-02-11T19:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-11T20:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-11T21:00,2,0,0,8,0,0.0,0.0,0.0,0.0
2023-02-11T22:00,19,0,0,62,0,0.0,0.0,0.0,0.0
2023-02-11T23:00,17,0,0,56,0,0.0,0.0,0.0,0.0
2023-02-12T00:00,5,0,0,16,0,0.0,0.0,0.0,0.0
2023-02-12T01:00,1,0,0,2,0,0.0,0.0,0.0,0.0
2023-02-12T02:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-12T03:00,7,0,0,24,0,0.0,0.0,0.0,0.0
2023-02-12T04:00,26,0,0,86,0,0.0,0.0,0.0,0.0
2023-02-12T05:00,30,0,0,100,0,0.0,0.0,0.0,0.0
2023-02-12T06:00,30,0,0,99,0,0.0,0.0,0.0,0.0
2023-02-12T07:00,30,0,0,100,0,0.0,0.0,0.0,0.0
2023-02-12T08:00,23,0,0,77,1,15.2,2.5,12.7,29.1
2023-02-12T09:00,30,0,0,100,1,172.8,92.6,80.2,388.5
2023-02-12T10:00,32,0,7,92,1,322.5,212.6,109.9,555.5
2023-02-12T11:00,64,0,63,89,1,469.1,369.9,99.2,754.7
2023-02-12T12:00,29,0,17,62,1,459.0,296.9,162.1,536.2
2023-02-12T13:00,39,0,25,81,1,552.2,423.4,128.7,744.6
2023-02-12T14:00,42,0,25,91,1,527.9,419.2,108.6,784.6
2023-02-12T15:00,54,0,41,97,1,419.6,299.5,120.2,661.5
2023-02-12T16:00,55,0,41,100,1,296.7,203.1,93.6,616.1
2023-02-12T17:00,79,0,82,98,1,135.2,78.5,56.7,452.8
2023-02-12T18:00,76,0,87,81,1,0.0,0.0,0.0,0.0
2023-02-12T19:00,22,0,2,70,0,0.0,0.0,0.0,0.0
2023-02-12T20:00,25,0,13,58,0,0.0,0.0,0.0,0.0
2023-02-12T21:00,30,1,19,60,0,0.0,0.0,0.0,0.0
2023-02-12T22:00,85,10,95,64,0,0.0,0.0,0.0,0.0
2023-02-12T23:00,50,20,22,62,0,0.0,0.0,0.0,0.0
2023-02-13T00:00,46,15,8,91,0,0.0,0.0,0.0,0.0
2023-02-13T01:00,65,33,21,76,0,0.0,0.0,0.0,0.0
2023-02-13T02:00,80,17,94,27,0,0.0,0.0,0.0,0.0
2023-02-13T03:00,72,13,100,0,0,0.0,0.0,0.0,0.0
2023-02-13T04:00,74,16,100,0,0,0.0,0.0,0.0,0.0
2023-02-13T05:00,82,25,100,0,0,0.0,0.0,0.0,0.0
2023-02-13T06:00,78,20,100,0,0,0.0,0.0,0.0,0.0
2023-02-13T07:00,68,9,100,0,0,0.0,0.0,0.0,0.0
2023-02-13T08:00,18,6,21,0,1,7.5,0.0,7.5,0.0
2023-02-13T09:00,23,7,28,1,1,166.6,96.3,70.3,396.9
2023-02-13T10:00,29,11,30,5,1,314.4,206.0,108.5,531.9
2023-02-13T11:00,10,7,5,3,1,404.1,237.1,167.0,479.1
2023-02-13T12:00,26,9,15,29,1,537.7,425.1,112.6,761.2
2023-02-13T13:00,16,0,7,38,1,560.2,454.6,105.6,792.6
2023-02-13T14:00,17,0,5,47,1,539.5,451.1,88.5,836.8
2023-02-13T15:00,15,0,4,42,1,444.6,365.3,79.3,798.8
2023-02-13T16:00,8,0,4,20,1,297.3,216.0,81.2,646.7
2023-02-13T17:00,11,0,7,22,1,144.4,101.8,42.6,573.0
2023-02-13T18:00,21,0,5,59,1,0.0,0.0,0.0,0.0
2023-02-13T19:00,31,0,7,89,0,0.0,0.0,0.0,0.0
2023-02-13T20:00,34,0,14,87,0,0.0,0.0,0.0,0.0
2023-02-13T21:00,21,0,13,44,0,0.0,0.0,0.0,0.0
2023-02-13T22:00,14,0,1,44,0,0.0,0.0,0.0,0.0
2023-02-13T23:00,26,0,0,87,0,0.0,0.0,0.0,0.0
2023-02-14T00:00,13,0,0,43,0,0.0,0.0,0.0,0.0
2023-02-14T01:00,22,0,0,72,0,0.0,0.0,0.0,0.0
2023-02-14T02:00,6,0,0,20,0,0.0,0.0,0.0,0.0
2023-02-14T03:00,14,0,2,41,0,0.0,0.0,0.0,0.0
2023-02-14T04:00,22,0,5,62,0,0.0,0.0,0.0,0.0
2023-02-14T05:00,43,0,27,88,0,0.0,0.0,0.0,0.0
2023-02-14T06:00,26,1,41,0,0,0.0,0.0,0.0,0.0
2023-02-14T07:00,21,0,31,8,0,0.0,0.0,0.0,0.0
2023-02-14T08:00,22,0,10,53,1,17.2,4.9,12.3,56.4
2023-02-14T09:00,26,0,14,60,1,172.7,100.0,72.7,404.7
2023-02-14T10:00,34,0,8,98,1,329.5,226.2,103.4,577.1
2023-02-14T11:00,16,0,3,47,1,446.0,308.1,137.9,616.4
2023-02-14T12:00,8,1,9,5,1,552.2,446.0,106.2,791.7
2023-02-14T13:00,0,0,0,0,1,584.3,495.8,88.5,857.2
2023-02-14T14:00,2,0,0,6,1,547.4,465.6,81.8,856.2
2023-02-14T15:00,17,0,8,42,1,454.0,378.3,75.7,818.9
2023-02-14T16:00,30,0,1,99,1,312.9,245.0,68.0,723.7
2023-02-14T17:00,31,0,6,90,1,142.6,90.0,52.6,495.0
2023-02-14T18:00,51,18,10,97,1,1.5,0.7,0.8,8.4
2023-02-14T19:00,100,100,98,60,0,0.0,0.0,0.0,0.0
2023-02-14T20:00,100,67,55,59,0,0.0,0.0,0.0,0.0
2023-02-14T21:00,6,2,0,13,0,0.0,0.0,0.0,0.0
2023-02-14T22:00,13,9,3,10,0,0.0,0.0,0.0,0.0
2023-02-14T23:00,8,8,0,3,0,0.0,0.0,0.0,0.0
2023-02-15T00:00,14,11,6,0,0,0.0,0.0,0.0,0.0
2023-02-15T01:00,13,10,7,0,0,0.0,0.0,0.0,0.0
2023-02-15T02:00,32,20,24,0,0,0.0,0.0,0.0,0.0
2023-02-15T03:00,39,18,38,0,0,0.0,0.0,0.0,0.0
2023-02-15T04:00,56,25,38,37,0,0.0,0.0,0.0,0.0
2023-02-15T05:00,39,20,35,0,0,0.0,0.0,0.0,0.0
2023-02-15T06:00,4,2,4,0,0,0.0,0.0,0.0,0.0
2023-02-15T07:00,9,5,8,0,0,0.0,0.0,0.0,0.0
2023-02-15T08:00,25,14,12,18,1,19.4,7.3,12.1,83.5
2023-02-15T09:00,21,17,9,0,1,181.8,114.2,67.6,453.6
2023-02-15T10:00,0,0,0,0,1,349.4,266.9,82.5,672.8
2023-02-15T11:00,0,0,0,0,1,485.6,400.0,85.6,792.7
2023-02-15T12:00,0,0,0,0,1,567.8,480.5,87.3,845.6
2023-02-15T13:00,0,0,0,0,1,591.3,505.8,85.5,867.2
2023-02-15T14:00,0,0,0,0,1,555.2,473.4,81.8,862.9
2023-02-15T15:00,0,0,0,0,1,464.4,393.2,71.2,842.6
2023-02-15T16:00,4,4,1,0,1,307.6,233.7,74.0,681.3
2023-02-15T17:00,0,0,0,0,1,152.6,107.3,45.3,576.9
2023-02-15T18:00,4,4,0,0,1,4.3,2.5,1.8,28.2
2023-02-15T19:00,1,1,0,0,0,0.0,0.0,0.0,0.0
2023-02-15T20:00,30,0,0,100,0,0.0,0.0,0.0,0.0
2023-02-15T21:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-15T22:00,0,0,0,1,0,0.0,0.0,0.0,0.0
2023-02-15T23:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-16T00:00,11,0,0,36,0,0.0,0.0,0.0,0.0
2023-02-16T01:00,22,0,0,74,0,0.0,0.0,0.0,0.0
2023-02-16T02:00,19,0,0,64,0,0.0,0.0,0.0,0.0
2023-02-16T03:00,29,0,0,95,0,0.0,0.0,0.0,0.0
2023-02-16T04:00,30,0,0,100,0,0.0,0.0,0.0,0.0
2023-02-16T05:00,30,0,0,100,0,0.0,0.0,0.0,0.0
2023-02-16T06:00,28,0,10,73,0,0.0,0.0,0.0,0.0
2023-02-16T07:00,4,0,6,0,0,0.0,0.0,0.0,0.0
2023-02-16T08:00,2,0,3,0,1,24.0,9.6,14.4,110.1
2023-02-16T09:00,2,0,4,0,1,190.7,125.1,65.5,488.1
2023-02-16T10:00,0,0,0,0,1,358.2,278.4,79.9,693.4
2023-02-16T11:00,0,0,0,0,1,491.7,406.3,85.5,797.3
2023-02-16T12:00,0,0,0,0,1,572.8,485.6,87.2,847.1
2023-02-16T13:00,0,0,0,0,1,595.3,508.8,86.5,865.0
2023-02-16T14:00,0,0,0,0,1,557.3,475.5,81.8,859.1
2023-02-16T15:00,0,0,0,0,1,463.8,388.9,74.9,825.2
2023-02-16T16:00,1,1,0,0,1,323.3,260.2,63.1,748.8
2023-02-16T17:00,0,0,0,0,1,159.2,116.4,42.8,611.9
2023-02-16T18:00,0,0,0,0,1,6.8,4.0,2.8,46.0
2023-02-16T19:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-16T20:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-16T21:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-16T22:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-16T23:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-17T00:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-17T01:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-17T02:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-17T03:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-17T04:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-17T05:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-17T06:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-17T07:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-17T08:00,0,0,0,0,1,26.1,11.9,14.2,134.0
2023-02-17T09:00,0,0,0,0,1,200.9,137.4,63.5,526.3
2023-02-17T10:00,0,0,0,0,1,371.9,294.6,77.3,725.2
2023-02-17T11:00,0,0,0,0,1,506.8,424.7,82.1,825.6
2023-02-17T12:00,0,0,0,0,1,590.4,505.3,85.1,873.9
2023-02-17T13:00,0,0,0,0,1,613.3,529.9,83.5,893.3
2023-02-17T14:00,0,0,0,0,1,576.7,497.7,78.9,891.5
2023-02-17T15:00,0,0,0,0,1,482.4,411.1,71.3,863.7
2023-02-17T16:00,0,0,0,0,1,340.8,280.9,59.9,798.1
2023-02-17T17:00,0,0,0,0,1,170.7,129.8,40.9,667.5
2023-02-17T18:00,0,0,0,0,1,10.1,6.3,3.8,71.9
2023-02-17T19:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-17T20:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-17T21:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-17T22:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-17T23:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-18T00:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-18T01:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-18T02:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-18T03:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-18T04:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-18T05:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-18T06:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-18T07:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-02-18T08:00,0,0,0,0,1,30.6,14.1,16.5,151.4
2023-02-18T09:00,0,0,0,0,1,206.6,140.7,65.9,529.3
2023-02-18T10:00,0,0,0,0,1,377.1,297.6,79.5,723.7
2023-02-18T11:00,0,0,0,0,1,509.6,424.3,85.3,816.8
2023-02-18T12:00,0,0,0,0,1,591.2,504.1,87.2,864.3
2023-02-18T13:00,0,0,0,0,1,615.3,532.8,82.4,890.9
2023-02-18T14:00,4,0,7,0,1,576.8,496.9,79.9,882.3
2023-02-18T15:00,17,0,29,0,1,473.6,388.5,85.0,808.3
2023-02-18T16:00,10,0,16,0,1,293.2,196.0,97.2,550.0
2023-02-18T17:00,2,0,3,1,1,144.1,83.7,60.3,421.4
2023-02-18T18:00,46,0,72,10,1,11.4,6.0,5.4,69.1
2023-02-18T19:00,59,2,70,52,0,0.0,0.0,0.0,0.0
2023-02-18T20:00,30,3,19,54,0,0.0,0.0,0.0,0.0
2023-02-18T21:00,32,2,21,60,0,0.0,0.0,0.0,0.0
2023-02-18T22:00,30,0,29,42,0,0.0,0.0,0.0,0.0
2023-02-18T23:00,23,0,38,2,0,0.0,0.0,0.0,0.0
2023-02-19T00:00,12,0,20,0,0,0.0,0.0,0.0,0.0
2023-02-19T01:00,6,0,10,0,0,0.0,0.0,0.0,0.0
2023-02-19T02:00,7,0,11,0,0,0.0,0.0,0.0,0.0
2023-02-19T03:00,13,0,22,0,0,0.0,0.0,0.0,0.0
2023-02-19T04:00,20,0,34,0,0,0.0,0.0,0.0,0.0
2023-02-19T05:00,17,0,28,0,0,0.0,0.0,0.0,0.0
2023-02-19T06:00,4,0,7,0,0,0.0,0.0,0.0,0.0
2023-02-19T07:00,6,0,10,0,0,0.0,0.0,0.0,0.0
2023-02-19T08:00,11,0,18,0,1,30.3,11.6,18.6,119.2
2023-02-19T09:00,14,0,24,0,1,180.3,96.0,84.3,354.7
2023-02-19T10:00,50,0,81,5,1,300.5,186.3,114.2,447.7
2023-02-19T11:00,41,0,25,87,1,444.9,312.1,132.8,595.1
2023-02-19T12:00,5,0,7,1,1,481.8,293.9,187.9,499.6
2023-02-19T13:00,18,0,30,1,1,541.8,407.1,134.7,675.1
2023-02-19T14:00,14,0,24,0,1,541.3,431.5,109.8,759.6
2023-02-19T15:00,11,0,19,0,1,458.3,364.1,94.2,750.2
2023-02-19T16:00,14,0,24,0,1,323.3,248.8,74.5,689.5
2023-02-19T17:00,9,0,15,0,1,164.9,114.2,50.7,562.7
2023-02-19T18:00,0,0,0,0,1,14.7,8.4,6.3,96.7
2023-02-19T19:00,2,0,4,0,0,0.0,0.0,0.0,0.0
2023-02-19T20:00,30,0,0,100,0,0.0,0.0,0.0,0.0
2023-02-19T21:00,29,0,0,98,0,0.0,0.0,0.0,0.0
2023-02-19T22:00,11,0,0,36,0,0.0,0.0,0.0,0.0
2023-02-19T23:00,8,0,0,26,0,0.0,0.0,0.0,0.0
2023-02-20T00:00,33,0,9,93,0,0.0,0.0,0.0,0.0
2023-02-20T01:00,53,0,62,54,0,0.0,0.0,0.0,0.0
2023-02-20T02:00,36,0,25,69,0,0.0,0.0,0.0,0.0
2023-02-20T03:00,47,0,34,89,0,0.0,0.0,0.0,0.0
2023-02-20T04:00,31,0,7,90,0,0.0,0.0,0.0,0.0
2023-02-20T05:00,42,0,29,82,0,0.0,0.0,0.0,0.0
2023-02-20T06:00,41,0,19,98,0,0.0,0.0,0.0,0.0
2023-02-20T07:00,38,0,13,100,0,0.0,0.0,0.0,0.0
2023-02-20T08:00,37,0,12,100,1,32.4,9.2,23.1,90.2
2023-02-20T09:00,41,0,18,100,1,158.8,41.9,116.9,151.9
2023-02-20T10:00,42,0,21,97,1,274.7,76.8,197.9,182.3
2023-02-20T11:00,32,0,4,100,1,398.1,173.6,224.5,327.8
2023-02-20T12:00,30,0,2,95,1,511.0,319.0,192.0,537.6
2023-02-20T13:00,35,0,9,100,1,542.8,344.8,198.0,567.0
2023-02-20T14:00,32,0,3,100,1,505.7,347.7,158.0,607.1
2023-02-20T15:00,47,0,28,100,1,403.7,212.4,191.3,433.4
2023-02-20T16:00,83,0,88,100,1,172.1,19.5,152.6,53.4
2023-02-20T17:00,88,0,97,100,1,96.9,19.4,77.5,93.5
2023-02-20T18:00,36,0,10,100,1,13.6,3.8,9.8,43.5
2023-02-20T19:00,40,0,17,99,0,0.0,0.0,0.0,0.0
2023-02-20T20:00,92,4,97,100,0,0.0,0.0,0.0,0.0
2023-02-20T21:00,84,0,91,99,0,0.0,0.0,0.0,0.0
2023-02-20T22:00,90,0,100,100,0,0.0,0.0,0.0,0.0
2023-02-20T23:00,83,0,96,84,0,0.0,0.0,0.0,0.0
2023-02-21T00:00,41,0,26,84,0,0.0,0.0,0.0,0.0
2023-02-21T01:00,24,2,34,7,0,0.0,0.0,0.0,0.0
2023-02-21T02:00,89,56,22,85,0,0.0,0.0,0.0,0.0
2023-02-21T03:00,35,2,13,86,0,0.0,0.0,0.0,0.0
2023-02-21T04:00,14,0,0,47,0,0.0,0.0,0.0,0.0
2023-02-21T05:00,17,15,6,1,0,0.0,0.0,0.0,0.0
2023-02-21T06:00,34,4,50,0,0,0.0,0.0,0.0,0.0
2023-02-21T07:00,15,3,21,0,0,0.0,0.0,0.0,0.0
2023-02-21T08:00,8,4,8,0,1,36.7,13.8,22.9,128.4
2023-02-21T09:00,2,0,4,0,1,206.3,129.0,77.4,460.0
2023-02-21T10:00,13,6,12,0,1,377.0,289.6,87.4,679.6
2023-02-21T11:00,55,20,60,3,1,468.4,350.2,118.2,655.0
2023-02-21T12:00,19,16,7,2,1,445.7,283.2,162.6,473.2
2023-02-21T13:00,100,100,36,15,1,514.6,355.8,158.8,580.3
2023-02-21T14:00,100,89,70,40,1,220.6,35.6,185.0,61.7
2023-02-21T15:00,44,32,13,25,1,249.1,118.2,131.0,238.9
2023-02-21T16:00,100,100,19,4,1,192.7,71.3,121.4,192.9
2023-02-21T17:00,63,51,29,0,1,121.9,57.7,64.2,273.0
2023-02-21T18:00,35,37,3,0,1,13.4,5.2,8.2,59.7
2023-02-21T19:00,31,34,0,0,0,0.0,0.0,0.0,0.0
2023-02-21T20:00,90,100,0,0,0,0.0,0.0,0.0,0.0
2023-02-21T21:00,89,99,0,0,0,0.0,0.0,0.0,0.0
2023-02-21T22:00,66,73,0,0,0,0.0,0.0,0.0,0.0
2023-02-21T23:00,42,46,0,2,0,0.0,0.0,0.0,0.0
